344.65,408.4,408.4
344.686,382,382
344.723,378,378
344.759,391.2,391.2
344.795,375.2,375.2
344.831,378,378
344.867,388.4,388.4
344.903,388.8,388.8
344.939,405.6,405.6
344.975,404,404
345.012,390.4,390.4
345.048,404.8,404.8
345.084,398,398
345.12,406.4,406.4
345.156,382.8,382.8
345.192,389.2,389.2
345.228,403.2,403.2
345.265,418.8,418.8
345.301,388.8,388.8
345.337,403.2,403.2
345.373,399.6,399.6
345.409,390,390
345.445,424,424
345.481,401.2,401.2
345.517,399.6,399.6
345.554,416.4,416.4
345.59,404.8,404.8
345.626,401.6,401.6
345.662,403.6,403.6
345.698,411.2,411.2
345.734,412.8,412.8
345.77,406,406
345.806,392,392
345.842,406,406
345.879,399.6,399.6
345.915,414.8,414.8
345.951,407.6,407.6
345.987,416,416
346.023,407.2,407.2
346.059,392.4,392.4
346.095,410.4,410.4
346.131,395.6,395.6
346.167,425.2,425.2
346.204,420,420
346.24,431.6,431.6
346.276,410,410
346.312,427.6,427.6
346.348,418.8,418.8
346.384,409.2,409.2
346.42,412,412
346.456,428,428
346.492,435.2,435.2
346.529,420,420
346.565,409.2,409.2
346.601,418.8,418.8
346.637,409.6,409.6
346.673,413.2,413.2
346.709,439.2,439.2
346.745,435.6,435.6
346.781,427.2,427.2
346.817,433.6,433.6
346.853,432.8,432.8
346.89,429.6,429.6
346.926,436.8,436.8
346.962,430.8,430.8
346.998,428.8,428.8
347.034,412.4,412.4
347.07,436,436
347.106,445.6,445.6
347.142,426.8,426.8
347.178,419.2,419.2
347.214,427.6,427.6
347.25,434.8,434.8
347.287,440,440
347.323,433.6,433.6
347.359,450.8,450.8
347.395,444.8,444.8
347.431,438.8,438.8
347.467,442.4,442.4
347.503,434.4,434.4
347.539,442.8,442.8
347.575,452,452
347.611,439.6,439.6
347.647,452.4,452.4
347.683,450,450
347.72,449.2,449.2
347.756,459.6,459.6
347.792,434.4,434.4
347.828,448.4,448.4
347.864,448,448
347.9,436.4,436.4
347.936,445.6,445.6
347.972,435.6,435.6
348.008,458.4,458.4
348.044,452.8,452.8
348.08,464.8,464.8
348.116,453.2,453.2
348.152,444,444
348.189,448.4,448.4
348.225,467.2,467.2
348.261,471.6,471.6
348.297,443.6,443.6
348.333,449.6,449.6
348.369,441.6,441.6
348.405,472,472
348.441,468.8,468.8
348.477,453.2,453.2
348.513,456.4,456.4
348.549,466.4,466.4
348.585,445.2,445.2
348.621,461.2,461.2
348.657,460.4,460.4
348.693,481.2,481.2
348.73,460,460
348.766,455.2,455.2
348.802,450.4,450.4
348.838,465.6,465.6
348.874,462.8,462.8
348.91,450.4,450.4
348.946,472.8,472.8
348.982,460.4,460.4
349.018,485.6,485.6
349.054,468.8,468.8
349.09,474.4,474.4
349.126,460.8,460.8
349.162,442.8,442.8
349.198,484,484
349.234,467.6,467.6
349.27,490.8,490.8
349.306,469.2,469.2
349.342,462.8,462.8
349.379,476.8,476.8
349.415,471.2,471.2
349.451,471.2,471.2
349.487,468,468
349.523,482.8,482.8
349.559,497.2,497.2
349.595,455.2,455.2
349.631,492,492
349.667,473.2,473.2
349.703,473.2,473.2
349.739,491.2,491.2
349.775,482,482
349.811,488.8,488.8
349.847,486.8,486.8
349.883,494.8,494.8
349.919,470.4,470.4
349.955,468.8,468.8
349.991,486.4,486.4
350.027,470.4,470.4
350.063,485.2,485.2
350.099,492.8,492.8
350.135,502.4,502.4
350.171,474.4,474.4
350.207,492,492
350.243,460.4,460.4
350.28,495.6,495.6
350.316,496.4,496.4
350.352,484.8,484.8
350.388,488,488
350.424,486.8,486.8
350.46,494,494
350.496,499.6,499.6
350.532,481.2,481.2
350.568,514,514
350.604,492.4,492.4
350.64,511.6,511.6
350.676,504.8,504.8
350.712,498.8,498.8
350.748,504.8,504.8
350.784,489.2,489.2
350.82,496.4,496.4
350.856,516,516
350.892,497.6,497.6
350.928,498.8,498.8
350.964,504.4,504.4
351,505.2,505.2
351.036,521.2,521.2
351.072,501.6,501.6
351.108,493.2,493.2
351.144,500,500
351.18,509.6,509.6
351.216,536.4,536.4
351.252,503.2,503.2
351.288,518.8,518.8
351.324,499.6,499.6
351.36,496,496
351.396,517.6,517.6
351.432,517.2,517.2
351.468,532.8,532.8
351.504,511.6,511.6
351.54,526.4,526.4
351.576,515.6,515.6
351.612,534.4,534.4
351.648,522,522
351.684,510.4,510.4
351.72,505.6,505.6
351.756,505.2,505.2
351.792,511.2,511.2
351.828,523.6,523.6
351.864,527.6,527.6
351.9,506.8,506.8
351.936,524.8,524.8
351.972,520,520
352.008,534.4,534.4
352.044,538.4,538.4
352.08,540.8,540.8
352.116,518.8,518.8
352.152,530,530
352.188,517.6,517.6
352.224,528,528
352.26,531.2,531.2
352.296,529.2,529.2
352.332,513.6,513.6
352.368,547.6,547.6
352.404,555.2,555.2
352.44,546.4,546.4
352.476,520.4,520.4
352.512,541.2,541.2
352.548,543.2,543.2
352.584,538.8,538.8
352.62,538,538
352.656,533.6,533.6
352.692,533.2,533.2
352.728,535.6,535.6
352.764,536,536
352.8,544.4,544.4
352.836,554.8,554.8
352.872,535.6,535.6
352.908,556,556
352.944,527.6,527.6
352.98,534.8,534.8
353.016,539.6,539.6
353.052,553.2,553.2
353.088,538.4,538.4
353.124,559.2,559.2
353.16,534,534
353.196,526.4,526.4
353.232,530.4,530.4
353.268,560.4,560.4
353.304,548.4,548.4
353.34,553.2,553.2
353.376,561.6,561.6
353.412,551.6,551.6
353.448,556.8,556.8
353.483,544.8,544.8
353.519,539.6,539.6
353.555,542.4,542.4
353.591,576,576
353.627,567.2,567.2
353.663,554.4,554.4
353.699,561.2,561.2
353.735,578,578
353.771,574.4,574.4
353.807,572,572
353.843,552.8,552.8
353.879,562.8,562.8
353.915,556.8,556.8
353.951,546.8,546.8
353.987,570.8,570.8
354.023,568.4,568.4
354.059,579.6,579.6
354.095,575.6,575.6
354.131,568.8,568.8
354.167,569.2,569.2
354.203,579.6,579.6
354.239,567.6,567.6
354.275,572.8,572.8
354.311,576,576
354.347,594,594
354.382,578,578
354.418,577.2,577.2
354.454,565.2,565.2
354.49,557.2,557.2
354.526,564.4,564.4
354.562,589.2,589.2
354.598,566.8,566.8
354.634,551.2,551.2
354.67,585.2,585.2
354.706,577.2,577.2
354.742,568.4,568.4
354.778,577.6,577.6
354.814,568,568
354.85,578.8,578.8
354.886,584,584
354.922,566.4,566.4
354.958,583.6,583.6
354.993,601.6,601.6
355.029,586.4,586.4
355.065,590.4,590.4
355.101,580,580
355.137,566.8,566.8
355.173,620.8,620.8
355.209,590,590
355.245,586.8,586.8
355.281,614.8,614.8
355.317,576.4,576.4
355.353,607.2,607.2
355.389,588.8,588.8
355.425,591.6,591.6
355.461,584.4,584.4
355.497,605.2,605.2
355.532,604,604
355.568,591.2,591.2
355.604,604.4,604.4
355.64,608.4,608.4
355.676,618.4,618.4
355.712,590.4,590.4
355.748,613.6,613.6
355.784,600,600
355.82,590,590
355.856,597.6,597.6
355.892,615.2,615.2
355.928,628.8,628.8
355.964,624.4,624.4
355.999,610.4,610.4
356.035,599.2,599.2
356.071,605.6,605.6
356.107,599.2,599.2
356.143,604.8,604.8
356.179,632.4,632.4
356.215,619.6,619.6
356.251,614,614
356.287,611.2,611.2
356.323,631.2,631.2
356.359,640,640
356.394,632.8,632.8
356.43,612,612
356.466,631.6,631.6
356.502,644,644
356.538,644.4,644.4
356.574,628.4,628.4
356.61,623.6,623.6
356.646,641.2,641.2
356.682,592.8,592.8
356.718,636.4,636.4
356.754,633.6,633.6
356.789,609.2,609.2
356.825,622.4,622.4
356.861,633.2,633.2
356.897,635.6,635.6
356.933,662.4,662.4
356.969,627.6,627.6
357.005,625.6,625.6
357.041,630,630
357.077,640.8,640.8
357.113,639.6,639.6
357.148,620,620
357.184,633.6,633.6
357.22,620.4,620.4
357.256,641.6,641.6
357.292,673.6,673.6
357.328,639.2,639.2
357.364,636.4,636.4
357.4,651.6,651.6
357.436,649.6,649.6
357.471,665.2,665.2
357.507,652.4,652.4
357.543,642.4,642.4
357.579,633.6,633.6
357.615,640.4,640.4
357.651,640,640
357.687,640,640
357.723,636.8,636.8
357.758,657.6,657.6
357.794,652,652
357.83,656.4,656.4
357.866,658.8,658.8
357.902,662.4,662.4
357.938,654.4,654.4
357.974,651.6,651.6
358.01,654.4,654.4
358.045,653.2,653.2
358.081,628,628
358.117,662.8,662.8
358.153,675.2,675.2
358.189,653.6,653.6
358.225,653.2,653.2
358.261,668.4,668.4
358.297,677.2,677.2
358.332,657.6,657.6
358.368,661.2,661.2
358.404,671.2,671.2
358.44,656.8,656.8
358.476,666.8,666.8
358.512,668.4,668.4
358.548,657.2,657.2
358.584,650,650
358.619,662,662
358.655,668.8,668.8
358.691,655.2,655.2
358.727,665.2,665.2
358.763,665.6,665.6
358.799,670.4,670.4
358.835,676.8,676.8
358.87,667.2,667.2
358.906,670.4,670.4
358.942,647.6,647.6
358.978,654,654
359.014,676.4,676.4
359.05,666.4,666.4
359.086,692.4,692.4
359.121,680.8,680.8
359.157,672,672
359.193,691.6,691.6
359.229,692.4,692.4
359.265,662.8,662.8
359.301,687.2,687.2
359.336,681.6,681.6
359.372,680,680
359.408,700,700
359.444,688,688
359.48,679.6,679.6
359.516,685.2,685.2
359.552,692.8,692.8
359.587,690.4,690.4
359.623,693.6,693.6
359.659,692.4,692.4
359.695,683.6,683.6
359.731,688.8,688.8
359.767,700,700
359.802,688,688
359.838,696,696
359.874,693.6,693.6
359.91,703.2,703.2
359.946,703.2,703.2
359.982,696,696
360.017,713.2,713.2
360.053,711.2,711.2
360.089,720.4,720.4
360.125,700,700
360.161,709.6,709.6
360.197,710,710
360.232,707.6,707.6
360.268,718.8,718.8
360.304,676.4,676.4
360.34,712,712
360.376,719.6,719.6
360.412,739.6,739.6
360.447,693.6,693.6
360.483,710,710
360.519,722.8,722.8
360.555,716.4,716.4
360.591,726.8,726.8
360.626,702,702
360.662,709.2,709.2
360.698,740.4,740.4
360.734,697.2,697.2
360.77,712.8,712.8
360.806,706,706
360.841,722.8,722.8
360.877,738,738
360.913,731.6,731.6
360.949,722.8,722.8
360.985,732,732
361.02,736.8,736.8
361.056,736.4,736.4
361.092,724.8,724.8
361.128,710.4,710.4
361.164,727.2,727.2
361.2,760.4,760.4
361.235,744,744
361.271,745.2,745.2
361.307,749.2,749.2
361.343,764.4,764.4
361.379,752,752
361.414,726,726
361.45,743.6,743.6
361.486,753.2,753.2
361.522,757.2,757.2
361.558,746,746
361.593,738.8,738.8
361.629,742.8,742.8
361.665,752.4,752.4
361.701,730,730
361.737,756.4,756.4
361.772,748.4,748.4
361.808,742.8,742.8
361.844,742.4,742.4
361.88,746,746
361.916,758.8,758.8
361.951,758,758
361.987,748.8,748.8
362.023,756,756
362.059,769.2,769.2
362.094,757.6,757.6
362.13,767.6,767.6
362.166,775.2,775.2
362.202,776.4,776.4
362.238,775.2,775.2
362.273,757.6,757.6
362.309,778.4,778.4
362.345,759.2,759.2
362.381,783.6,783.6
362.417,767.2,767.2
362.452,786.4,786.4
362.488,775.6,775.6
362.524,784.4,784.4
362.56,788.8,788.8
362.595,784,784
362.631,744.8,744.8
362.667,760.4,760.4
362.703,796.8,796.8
362.739,778.8,778.8
362.774,776.8,776.8
362.81,774.8,774.8
362.846,774.4,774.4
362.882,778,778
362.917,804,804
362.953,783.2,783.2
362.989,790.4,790.4
363.025,791.6,791.6
363.06,799.2,799.2
363.096,804.4,804.4
363.132,796.4,796.4
363.168,786.4,786.4
363.204,803.2,803.2
363.239,778.4,778.4
363.275,796.8,796.8
363.311,794,794
363.347,810,810
363.382,804.8,804.8
363.418,804.4,804.4
363.454,831.2,831.2
363.49,816.4,816.4
363.525,817.2,817.2
363.561,828.4,828.4
363.597,799.2,799.2
363.633,809.6,809.6
363.668,820.4,820.4
363.704,809.6,809.6
363.74,814.8,814.8
363.776,822,822
363.811,832.8,832.8
363.847,837.2,837.2
363.883,829.2,829.2
363.919,820,820
363.954,804.8,804.8
363.99,811.6,811.6
364.026,821.6,821.6
364.062,808.8,808.8
364.097,833.2,833.2
364.133,822,822
364.169,844.8,844.8
364.205,853.6,853.6
364.24,840,840
364.276,841.6,841.6
364.312,838.8,838.8
364.348,820.4,820.4
364.383,846.4,846.4
364.419,880,880
364.455,853.2,853.2
364.491,854.8,854.8
364.526,860.4,860.4
364.562,846.4,846.4
364.598,878.4,878.4
364.633,856,856
364.669,839.2,839.2
364.705,855.6,855.6
364.741,830.8,830.8
364.776,866,866
364.812,858,858
364.848,846,846
364.884,899.2,899.2
364.919,855.2,855.2
364.955,856.4,856.4
364.991,883.2,883.2
365.026,871.2,871.2
365.062,890.4,890.4
365.098,875.2,875.2
365.134,857.6,857.6
365.169,871.6,871.6
365.205,852,852
365.241,880,880
365.277,882,882
365.312,881.6,881.6
365.348,883.2,883.2
365.384,896,896
365.419,853.2,853.2
365.455,872.4,872.4
365.491,898.8,898.8
365.527,892.4,892.4
365.562,896.8,896.8
365.598,901.6,901.6
365.634,904.4,904.4
365.669,891.6,891.6
365.705,878.4,878.4
365.741,880,880
365.777,907.6,907.6
365.812,884.8,884.8
365.848,918,918
365.884,903.2,903.2
365.919,931.6,931.6
365.955,906,906
365.991,881.6,881.6
366.026,928.8,928.8
366.062,892.8,892.8
366.098,904.8,904.8
366.134,923.6,923.6
366.169,918.4,918.4
366.205,921.6,921.6
366.241,895.6,895.6
366.276,914,914
366.312,922.4,922.4
366.348,912.4,912.4
366.383,932.4,932.4
366.419,926,926
366.455,952,952
366.49,922,922
366.526,956.4,956.4
366.528,979.6,955.4
366.564,938,913.8
366.6,964.8,940.6
366.636,969.2,945
366.673,964.4,940.2
366.709,988.4,964.2
366.745,974.8,950.6
366.781,960,935.8
366.817,983.6,959.4
366.853,978.4,954.2
366.889,948.4,924.2
366.925,969.2,945
366.962,974.4,950.2
366.998,986.4,962.2
367.034,972.4,948.2
367.07,984.4,960.2
367.106,974.4,950.2
367.142,972,947.8
367.178,982.8,958.6
367.214,1012.8,988.6
367.25,992,967.8
367.287,967.2,943
367.323,971.6,947.4
367.359,996,971.8
367.395,979.6,955.4
367.431,1009.2,985
367.467,1006.8,982.6
367.503,1004,979.8
367.539,991.2,967
367.575,1020.8,996.6
367.612,1010.4,986.2
367.648,1012,987.8
367.684,994,969.8
367.72,988.4,964.2
367.756,1007.6,983.4
367.792,1015.6,991.4
367.828,1026.8,1002.6
367.864,1030.4,1006.2
367.9,1048,1023.8
367.936,1038,1013.8
367.973,1023.2,999
368.009,1026.8,1002.6
368.045,1018.8,994.6
368.081,1012.8,988.6
368.117,1042.4,1018.2
368.153,1040.8,1016.6
368.189,1009.2,985
368.225,1026.8,1002.6
368.261,1018.4,994.2
368.297,1030,1005.8
368.334,1037.2,1013
368.37,1040,1015.8
368.406,1060.4,1036.2
368.442,1054.8,1030.6
368.478,1041.6,1017.4
368.514,1037.2,1013
368.55,1051.2,1027
368.586,1053.6,1029.4
368.622,1046,1021.8
368.658,1033.6,1009.4
368.694,1045.6,1021.4
368.731,1047.6,1023.4
368.767,1052,1027.8
368.803,1052.8,1028.6
368.839,1059.6,1035.4
368.875,1054.4,1030.2
368.911,1060.8,1036.6
368.947,1070.8,1046.6
368.983,1043.6,1019.4
369.019,1046.4,1022.2
369.055,1068.4,1044.2
369.091,1078.8,1054.6
369.127,1064,1039.8
369.164,1045.6,1021.4
369.2,1110.4,1086.2
369.236,1048,1023.8
369.272,1066.8,1042.6
369.308,1057.2,1033
369.344,1072.4,1048.2
369.38,1066.4,1042.2
369.416,1080.8,1056.6
369.452,1097.6,1073.4
369.488,1088.8,1064.6
369.524,1094.8,1070.6
369.56,1105.2,1081
369.596,1084.4,1060.2
369.633,1091.6,1067.4
369.669,1118,1093.8
369.705,1082,1057.8
369.741,1077.6,1053.4
369.777,1076.8,1052.6
369.813,1102.8,1078.6
369.849,1112,1087.8
369.885,1123.6,1099.4
369.921,1102.4,1078.2
369.957,1122.8,1098.6
369.993,1095.6,1071.4
370.029,1108.4,1084.2
370.065,1115.2,1091
370.101,1129.6,1105.4
370.137,1139.2,1115
370.174,1145.6,1121.4
370.21,1117.6,1093.4
370.246,1121.6,1097.4
370.282,1129.2,1105
370.318,1110.8,1086.6
370.354,1110,1085.8
370.39,1101.6,1077.4
370.426,1092.8,1068.6
370.462,1154.4,1130.2
370.498,1146,1121.8
370.534,1139.2,1115
370.57,1153.6,1129.4
370.606,1118.8,1094.6
370.642,1140,1115.8
370.678,1140,1115.8
370.714,1155.2,1131
370.75,1148,1123.8
370.786,1167.6,1143.4
370.823,1150.8,1126.6
370.859,1144.8,1120.6
370.895,1169.2,1145
370.931,1130,1105.8
370.967,1176.4,1152.2
371.003,1175.6,1151.4
371.039,1169.6,1145.4
371.075,1178.8,1154.6
371.111,1171.2,1147
371.147,1172.8,1148.6
371.183,1189.2,1165
371.219,1178.8,1154.6
371.255,1180,1155.8
371.291,1177.2,1153
371.327,1160.4,1136.2
371.363,1187.2,1163
371.399,1175.2,1151
371.435,1176.4,1152.2
371.471,1186.4,1162.2
371.507,1196.4,1172.2
371.543,1208.8,1184.6
371.579,1180.4,1156.2
371.615,1222.8,1198.6
371.652,1185.6,1161.4
371.688,1230,1205.8
371.724,1194,1169.8
371.76,1231.6,1207.4
371.796,1246.8,1222.6
371.832,1217.2,1193
371.868,1199.2,1175
371.904,1216.8,1192.6
371.94,1220,1195.8
371.976,1223.6,1199.4
372.012,1225.6,1201.4
372.048,1256.4,1232.2
372.084,1213.2,1189
372.12,1203.6,1179.4
372.156,1264.8,1240.6
372.192,1232,1207.8
372.228,1220.4,1196.2
372.264,1217.6,1193.4
372.3,1250.4,1226.2
372.336,1241.6,1217.4
372.372,1216.8,1192.6
372.408,1235.6,1211.4
372.444,1228,1203.8
372.48,1223.6,1199.4
372.516,1250.8,1226.6
372.552,1231.6,1207.4
372.588,1226.4,1202.2
372.624,1261.2,1237
372.66,1248.4,1224.2
372.696,1237.6,1213.4
372.732,1234.8,1210.6
372.768,1255.2,1231
372.804,1239.6,1215.4
372.84,1252.4,1228.2
372.876,1258,1233.8
372.912,1273.6,1249.4
372.948,1282,1257.8
372.984,1268,1243.8
373.02,1280.8,1256.6
373.056,1267.2,1243
373.092,1286,1261.8
373.128,1288,1263.8
373.164,1268.8,1244.6
373.2,1295.2,1271
373.236,1285.6,1261.4
373.272,1293.2,1269
373.308,1275.6,1251.4
373.344,1294.8,1270.6
373.38,1312.8,1288.6
373.416,1285.6,1261.4
373.452,1299.2,1275
373.488,1314.8,1290.6
