wavelength [nm],intensity,std of intensity,Backgroundless I,eV,True Spectrum,,I/2,True Spec / 2,,2I,2 True Spec
381.213,1670.0,8.640987597877148,614.0,3.252774695511433,76.65908127194405,,307.0,38.32954063597202,,1228.0,153.3181625438881
381.249,1630.0,10.708252269472673,572.8,3.252467547455862,71.46400676733441,,286.4,35.732003383667205,,1145.6,142.92801353466882
381.285,1672.6666666666667,18.208667044996883,617.0666666666668,3.252160457400632,76.93175353663229,,308.5333333333334,38.46587676831614,,1234.1333333333337,153.86350707326457
381.321,1666.6666666666667,13.299958228840001,610.2666666666667,3.2518534253293154,76.02955764696055,,305.1333333333333,38.01477882348028,,1220.5333333333333,152.0591152939211
381.357,1664.0,12.328828005937952,607.2,3.251546451225492,75.59340805192177,,303.6,37.796704025960885,,1214.4,151.18681610384354
381.393,1662.6666666666667,28.674417556808756,606.2666666666667,3.2512395350727465,75.42325644238359,,303.1333333333333,37.711628221191795,,1212.5333333333333,150.84651288476718
381.429,1681.3333333333333,3.39934634239519,628.5333333333333,3.2509326768546702,78.13748117740774,,314.26666666666665,39.06874058870387,,1257.0666666666666,156.27496235481547
381.464,1670.0,7.118052168020874,617.5999999999999,3.2506343980034815,76.72494457302359,,308.79999999999995,38.362472286511796,,1235.1999999999998,153.44988914604718
381.5,1646.6666666666667,15.86050300449376,591.4666666666667,3.250327653997379,73.42589142133583,,295.73333333333335,36.71294571066792,,1182.9333333333334,146.85178284267167
381.536,1664.0,18.184242262647807,611.5999999999999,3.2500209678772123,75.87106249026186,,305.79999999999995,37.93553124513093,,1223.1999999999998,151.74212498052373
381.572,1668.0,11.775681155103795,614.4000000000001,3.2497143396265975,76.16399390315895,,307.20000000000005,38.08199695157948,,1228.8000000000002,152.3279878063179
381.608,1692.0,10.198039027185569,636.0,3.2494077692291565,78.78535739751932,,318.0,39.39267869875966,,1272.0,157.57071479503864
381.644,1660.0,10.708252269472673,607.2,3.2491012566685185,75.16404186499585,,303.6,37.582020932497926,,1214.4,150.3280837299917
381.679,1673.3333333333333,11.585431464655178,614.9333333333332,3.2488033137793804,76.06853525646362,,307.4666666666666,38.03426762823181,,1229.8666666666663,152.13707051292724
381.715,1690.0,26.280537792569366,632.8,3.2484969152378085,78.22284573894878,,316.4,39.11142286947439,,1265.6,156.44569147789755
381.751,1670.6666666666667,10.624918300339484,616.6666666666667,3.2481905744844153,76.17418475367111,,308.33333333333337,38.08709237683556,,1233.3333333333335,152.34836950734223
381.787,1687.3333333333333,10.498677165349081,632.1333333333332,3.247884291502854,78.02904851100213,,316.0666666666666,39.014524255501065,,1264.2666666666664,156.05809702200426
381.823,1691.3333333333333,15.520595635763755,635.3333333333333,3.247578066276783,78.36815392982116,,317.66666666666663,39.18407696491058,,1270.6666666666665,156.73630785964232
381.859,1664.6666666666667,8.379870059984356,611.4666666666667,3.2472718987898674,75.37046510317157,,305.73333333333335,37.685232551585784,,1222.9333333333334,150.74093020634314
381.895,1668.0,14.696938456699069,614.4000000000001,3.2469657890257797,75.67808367646943,,307.20000000000005,37.839041838234714,,1228.8000000000002,151.35616735293885
381.93,1688.6666666666667,3.7712361663282534,631.8666666666668,3.2466682376351685,77.77563166333452,,315.9333333333334,38.88781583166726,,1263.7333333333336,155.55126332666904
381.966,1686.0,9.93310961716756,634.4000000000001,3.2463622416654885,78.03185658969596,,317.20000000000005,39.01592829484798,,1268.8000000000002,156.06371317939193
382.002,1697.3333333333333,11.8133634311129,641.7333333333333,3.2460563033701395,78.87767589275755,,320.8666666666667,39.438837946378776,,1283.4666666666667,157.7553517855151
382.038,1668.6666666666667,8.219218670625303,612.6666666666667,3.245750422732817,75.25139913201787,,306.33333333333337,37.62569956600893,,1225.3333333333335,150.50279826403573
382.074,1674.0,24.166091947189145,620.8,3.2454445997372234,76.19613310867712,,310.4,38.09806655433856,,1241.6,152.39226621735423
382.11,1692.6666666666667,9.568466729604882,640.6666666666667,3.245138834367067,78.57860716290568,,320.33333333333337,39.28930358145284,,1281.3333333333335,157.15721432581137
382.145,1683.3333333333333,9.285592184789412,632.1333333333332,3.2448416177105552,77.47837840031117,,316.0666666666666,38.739189200155586,,1264.2666666666664,154.95675680062234
382.181,1685.3333333333333,11.8133634311129,627.7333333333333,3.2445359659428386,76.88438565458881,,313.8666666666667,38.442192827294406,,1255.4666666666667,153.76877130917762
382.217,1664.0,7.483314773547883,606.8,3.2442303717521725,74.26765895250196,,303.4,37.13382947625098,,1213.6,148.53531790500392
382.253,1688.0,8.16496580927726,632.4000000000001,3.243924835122288,77.3459014729152,,316.20000000000005,38.6729507364576,,1264.8000000000002,154.6918029458304
382.289,1694.0,7.118052168020874,640.8,3.243619356036925,78.3175885501524,,320.4,39.1587942750762,,1281.6,156.6351771003048
382.325,1691.3333333333333,14.817407180595247,638.9333333333332,3.2433139344798274,78.03398512189607,,319.4666666666666,39.01699256094803,,1277.8666666666663,156.06797024379213
382.36,1698.6666666666667,9.977753031397176,644.2666666666667,3.243017051992886,78.6310336711366,,322.1333333333333,39.3155168355683,,1288.5333333333333,157.2620673422732
382.396,1687.3333333333333,8.993825042154693,631.3333333333333,3.242711743846693,76.99785590731217,,315.66666666666663,38.498927953656086,,1262.6666666666665,153.99571181462434
382.432,1699.3333333333333,9.285592184789412,641.3333333333333,3.242406493180487,78.1619510561308,,320.66666666666663,39.0809755280654,,1282.6666666666665,156.3239021122616
382.468,1688.6666666666667,11.8133634311129,632.6666666666667,3.2421012999780374,77.05099934940229,,316.33333333333337,38.525499674701145,,1265.3333333333335,154.10199869880458
382.504,1716.0,5.887840577551898,664.4000000000001,3.241796164223119,80.85833000462765,,332.20000000000005,40.42916500231382,,1328.8000000000002,161.7166600092553
382.54,1695.3333333333333,32.262809686834295,634.9333333333332,3.2414910858995136,77.21739918621023,,317.4666666666666,38.608699593105115,,1269.8666666666663,154.43479837242046
382.575,1709.3333333333333,22.23110933404409,658.9333333333332,3.2411945370188855,80.08091939465037,,329.4666666666666,40.04045969732518,,1317.8666666666663,160.16183878930073
382.611,1712.6666666666667,11.585431464655178,660.2666666666667,3.2408895719150785,80.18608243936244,,330.1333333333333,40.09304121968122,,1320.5333333333333,160.37216487872487
382.647,1700.0,16.57307052620807,648.4000000000001,3.2405846641944143,78.6891325066198,,324.20000000000005,39.3445662533099,,1296.8000000000002,157.3782650132396
382.683,1706.0,9.93310961716756,651.5999999999999,3.2402798138406985,79.02145681972755,,325.79999999999995,39.51072840986377,,1303.1999999999998,158.0429136394551
382.719,1687.3333333333333,12.256517540566824,627.3333333333333,3.2399750208377425,76.02468034560889,,313.66666666666663,38.01234017280444,,1254.6666666666665,152.04936069121777
382.755,1698.0,11.430952132988164,638.8,3.2396702851693644,77.35947345098576,,319.4,38.67973672549288,,1277.6,154.71894690197152
382.79,1702.0,12.96148139681572,648.0,3.2393740693330546,78.41959266195062,,324.0,39.20979633097531,,1296.0,156.83918532390123
382.826,1686.0,7.483314773547883,633.2,3.239069446693798,76.57429262156887,,316.6,38.287146310784436,,1266.4,153.14858524313775
382.862,1696.0,22.44994432064365,638.8,3.2387648813410572,77.19685064217045,,319.4,38.59842532108522,,1277.6,154.3937012843409
382.898,1704.0,13.366625103842281,652.0,3.2384603732586745,78.73628803953005,,326.0,39.368144019765026,,1304.0,157.4725760790601
382.934,1709.3333333333333,2.494438257849294,657.7333333333333,3.2381559224304968,79.3724772349597,,328.8666666666667,39.68623861747985,,1315.4666666666667,158.7449544699194
382.969,1712.0,6.531972647421808,662.0,3.2378599834451354,79.83244366537298,,331.0,39.91622183268649,,1324.0,159.66488733074596
383.005,1684.6666666666667,23.907228102721476,629.4666666666667,3.237555645487657,75.85549814106103,,314.73333333333335,37.92774907053052,,1258.9333333333334,151.71099628212207
383.041,1696.6666666666667,6.79869268479038,646.2666666666667,3.237251364736412,77.82498663944364,,323.1333333333333,38.91249331972182,,1292.5333333333333,155.64997327888727
383.077,1703.3333333333333,30.652170486860395,640.9333333333332,3.236947141175273,77.12820157658098,,320.4666666666666,38.56410078829049,,1281.8666666666663,154.25640315316195
383.113,1697.3333333333333,12.364824660660938,642.9333333333332,3.236642974788117,77.3142261563609,,321.4666666666666,38.65711307818045,,1285.8666666666663,154.6284523127218
383.149,1700.0,2.8284271247461903,639.2,3.2363388655588294,76.81100339386408,,319.6,38.40550169693204,,1278.4,153.62200678772817
383.184,1690.6666666666667,8.993825042154693,637.4666666666667,3.2360432585911725,76.55013300477817,,318.73333333333335,38.27506650238909,,1274.9333333333334,153.10026600955635
383.22,1691.3333333333333,1.8856180831641267,632.1333333333332,3.235739262042691,75.85610062835785,,316.0666666666666,37.928050314178925,,1264.2666666666664,151.7122012567157
383.256,1696.0,29.97776954122282,643.5999999999999,3.2354353226042125,77.17760321259416,,321.79999999999995,38.58880160629708,,1287.1999999999998,154.35520642518833
383.292,1690.0,5.656854249492381,633.5999999999999,3.2351314402596456,75.92484723120727,,316.79999999999995,37.96242361560363,,1267.1999999999998,151.84969446241453
383.328,1679.3333333333333,7.71722460186015,624.9333333333332,3.2348276149929043,74.83349543615785,,312.4666666666666,37.41674771807892,,1249.8666666666663,149.6669908723157
383.363,1707.3333333333333,13.888444437333106,650.1333333333332,3.2345322840232367,77.79773318443446,,325.0666666666666,38.89886659221723,,1300.2666666666664,155.59546636886893
383.399,1724.0,20.06655592438988,664.0,3.2342285712795285,79.40106418224919,,332.0,39.70053209112459,,1328.0,158.80212836449837
383.435,1692.0,23.55136231020759,636.0,3.2339249155658716,75.99922619214686,,318.0,37.99961309607343,,1272.0,151.99845238429373
383.471,1710.0,16.08311744241976,655.2,3.233621316866204,78.23837670826475,,327.6,39.119188354132376,,1310.4,156.4767534165295
383.507,1715.3333333333333,4.109609335312651,661.3333333333333,3.233317775164469,78.91513788496974,,330.66666666666663,39.45756894248487,,1322.6666666666665,157.83027576993948
383.543,1698.6666666666667,15.520595635763755,639.4666666666667,3.2330142904446175,76.25210871800374,,319.73333333333335,38.12605435900187,,1278.9333333333334,152.50421743600748
383.578,1713.3333333333333,15.69146972791976,653.7333333333333,3.2327192904702566,77.89995203723882,,326.8666666666667,38.94997601861941,,1307.4666666666667,155.79990407447764
383.614,1680.6666666666667,15.86050300449376,632.6666666666667,3.2324159180843246,75.33654610217052,,316.33333333333337,37.66827305108526,,1265.3333333333335,150.67309220434103
383.65,1696.0,17.962924780409974,636.4000000000001,3.232112602632608,75.72777406855545,,318.20000000000005,37.863887034277724,,1272.8000000000002,151.4555481371109
383.686,1680.0,18.547236990991408,622.0,3.2318093440990814,73.96218793517006,,311.0,36.98109396758503,,1244.0,147.92437587034013
383.722,1678.6666666666667,9.285592184789412,629.4666666666667,3.2315061424677243,74.79740372971439,,314.73333333333335,37.398701864857195,,1258.9333333333334,149.59480745942878
383.757,1692.6666666666667,20.677416559027762,633.4666666666667,3.231211417641893,75.22124829475013,,316.73333333333335,37.61062414737506,,1266.9333333333334,150.44249658950025
383.793,1682.0,17.962924780409974,630.4000000000001,3.23090832818733,74.80446920991317,,315.20000000000005,37.40223460495658,,1260.8000000000002,149.60893841982633
383.829,1698.0,4.320493798938574,646.8,3.230605295587358,76.69658037761866,,323.4,38.34829018880933,,1293.6,153.39316075523732
383.865,1682.6666666666667,6.599663291074443,629.0666666666668,3.2303023198259804,74.54137291723966,,314.5333333333334,37.27068645861983,,1258.1333333333337,149.0827458344793
383.901,1690.0,9.092121131323903,634.8,3.2299994008872077,75.16790278202576,,317.4,37.58395139101288,,1269.6,150.33580556405153
383.936,1696.6666666666667,19.067132861433457,639.4666666666667,3.2297049508251376,75.66878808664264,,319.73333333333335,37.83439404332132,,1278.9333333333334,151.33757617328527
383.972,1680.6666666666667,11.115554667022044,627.4666666666667,3.2294021439063267,74.19668094693571,,313.73333333333335,37.09834047346786,,1254.9333333333334,148.39336189387143
384.008,1701.3333333333333,12.364824660660938,645.3333333333333,3.22909939376263,76.25581112923432,,322.66666666666663,38.12790556461716,,1290.6666666666665,152.51162225846863
384.044,1697.3333333333333,8.379870059984356,642.9333333333332,3.2287967003780818,75.9188976587971,,321.4666666666666,37.95944882939855,,1285.8666666666663,151.8377953175942
384.08,1692.0,14.696938456699069,636.8,3.2284940637367217,75.14190237492816,,318.4,37.57095118746408,,1273.6,150.28380474985633
384.115,1703.3333333333333,11.585431464655178,646.9333333333332,3.2281998880543585,76.2855673729162,,323.4666666666666,38.1427836864581,,1293.8666666666663,152.5711347458324
384.151,1690.6666666666667,13.199326582148887,635.8666666666668,3.22789736327642,74.92801743695833,,317.9333333333334,37.464008718479164,,1271.7333333333336,149.85603487391666
384.187,1710.0,3.265986323710904,658.4000000000001,3.2275948951942675,77.52886239130527,,329.20000000000005,38.764431195652634,,1316.8000000000002,155.05772478261053
384.223,1690.6666666666667,20.417857108151406,630.2666666666667,3.2272924837919645,74.16404540107789,,315.1333333333333,37.08202270053894,,1260.5333333333333,148.32809080215577
384.259,1706.0,12.754084313139327,641.2,3.226990129053581,75.39770815243314,,320.6,37.69885407621657,,1282.4,150.79541630486628
384.294,1706.6666666666667,6.182412330330469,648.6666666666667,3.2266962273675883,76.22374825893145,,324.33333333333337,38.111874129465726,,1297.3333333333335,152.4474965178629
384.33,1718.0,13.366625103842281,662.8,3.2263939843363776,77.82998177966681,,331.4,38.914990889833405,,1325.6,155.65996355933362
384.366,1696.0,10.708252269472673,637.5999999999999,3.2260917979217725,74.81841826898327,,318.79999999999995,37.40920913449163,,1275.1999999999998,149.63683653796653
384.402,1712.6666666666667,8.993825042154693,655.0666666666668,3.225789668107866,76.81421136420036,,327.5333333333334,38.40710568210018,,1310.1333333333337,153.62842272840072
384.438,1719.3333333333333,3.7712361663282534,658.1333333333332,3.225487594878758,77.1198009869214,,329.0666666666666,38.5599004934607,,1316.2666666666664,154.2396019738428
384.473,1692.6666666666667,17.46106780494506,636.2666666666667,3.2251939668065117,74.50675352681495,,318.1333333333333,37.25337676340747,,1272.5333333333333,149.0135070536299
384.509,1696.0,7.483314773547883,640.8,3.2248920051286185,74.98511447621338,,320.4,37.49255723810669,,1281.6,149.97022895242677
384.545,1691.3333333333333,22.29100466306732,638.1333333333332,3.2245900999882977,74.62084275370434,,319.0666666666666,37.31042137685217,,1276.2666666666664,149.24168550740868
384.581,1707.3333333333333,12.472191289246473,653.3333333333333,3.2242882513696722,76.34485492645824,,326.66666666666663,38.17242746322912,,1306.6666666666665,152.68970985291648
384.616,1709.3333333333333,28.859814429217817,651.3333333333333,3.2239948416082536,76.05942040019696,,325.66666666666663,38.02971020009848,,1302.6666666666665,152.1188408003939
384.652,1705.3333333333333,13.888444437333106,642.9333333333332,3.22369310441646,75.02604238810613,,321.4666666666666,37.51302119405307,,1285.8666666666663,150.05208477621227
384.688,1695.3333333333333,12.036980056845191,643.3333333333333,3.223391423699206,75.02026848099223,,321.66666666666663,37.510134240496114,,1286.6666666666665,150.04053696198446
384.724,1691.3333333333333,17.15290710702481,635.3333333333333,3.223089799440638,74.03562406394309,,317.66666666666663,37.017812031971545,,1270.6666666666665,148.07124812788618
384.76,1686.0,2.8284271247461903,629.5999999999999,3.222788231624909,73.31628237628003,,314.79999999999995,36.658141188140014,,1259.1999999999998,146.63256475256006
384.795,1718.0,13.366625103842281,664.4000000000001,3.2224950947907325,77.3161919466599,,332.20000000000005,38.65809597332995,,1328.8000000000002,154.6323838933198
384.831,1701.3333333333333,22.29100466306732,644.9333333333332,3.2221936382463987,74.99847301755888,,322.4666666666666,37.49923650877944,,1289.8666666666663,149.99694603511776
384.867,1672.6666666666667,8.379870059984356,617.8666666666668,3.221892238097836,71.80078696832281,,308.9333333333334,35.900393484161405,,1235.7333333333336,143.60157393664562
384.903,1695.3333333333333,15.86050300449376,642.1333333333332,3.2215908943292204,74.56869966973686,,321.0666666666666,37.28434983486843,,1284.2666666666664,149.13739933947372
384.939,1706.6666666666667,4.988876515698588,655.8666666666668,3.221289606924733,76.11038288136658,,327.9333333333334,38.05519144068329,,1311.7333333333336,152.22076576273315
384.974,1688.0,10.708252269472673,632.8,3.220996742637165,73.3838174122219,,316.4,36.69190870611095,,1265.6,146.7676348244438
385.01,1706.6666666666667,30.12566274052001,653.4666666666667,3.220695566348926,75.72763785212526,,326.73333333333335,37.86381892606263,,1306.9333333333334,151.4552757042505
385.046,1707.3333333333333,26.449112566503164,650.9333333333332,3.2203944463778353,75.38148697355261,,325.4666666666666,37.690743486776306,,1301.8666666666663,150.76297394710522
385.082,1699.3333333333333,13.888444437333106,640.1333333333332,3.2200933827080984,74.07913862782974,,320.0666666666666,37.03956931391487,,1280.2666666666664,148.15827725565947
385.117,1714.6666666666667,22.528993664954402,660.2666666666667,3.219800735880265,76.35731132883103,,330.1333333333333,38.178655664415516,,1320.5333333333333,152.71462265766206
385.153,1713.3333333333333,6.599663291074443,658.5333333333333,3.2194997832030388,76.10382056560663,,329.26666666666665,38.05191028280331,,1317.0666666666666,152.20764113121325
385.189,1703.3333333333333,21.060758665241753,647.7333333333333,3.219198886780256,74.80359349968641,,323.8666666666667,37.40179674984321,,1295.4666666666667,149.60718699937283
385.225,1698.6666666666667,16.519348924485158,637.8666666666668,3.218898046596145,73.61286401482515,,318.9333333333334,36.806432007412575,,1275.7333333333336,147.2257280296503
385.261,1718.6666666666667,26.449112566503164,652.6666666666667,3.218597262634941,75.26843886271033,,326.33333333333337,37.63421943135516,,1305.3333333333335,150.53687772542065
385.296,1701.3333333333333,4.988876515698588,638.5333333333333,3.218304887670778,73.58870971409115,,319.26666666666665,36.794354857045576,,1277.0666666666666,147.1774194281823
385.332,1714.0,28.331372481167705,660.4000000000001,3.2180042145474554,76.05582757028976,,330.20000000000005,38.02791378514488,,1320.8000000000002,152.11165514057953
385.368,1707.3333333333333,27.047283700134393,649.7333333333333,3.2177035976002157,74.77535305902475,,324.8666666666667,37.387676529512376,,1299.4666666666667,149.5507061180495
385.404,1716.0,11.775681155103795,657.2,3.217403036813318,75.5820813203821,,328.6,37.79104066019105,,1314.4,151.1641626407642
385.439,1710.0,17.048949136725895,649.5999999999999,3.217110878764214,74.65755080369733,,324.79999999999995,37.32877540184867,,1299.1999999999998,149.31510160739467
385.475,1720.0,12.754084313139327,665.2,3.2168104286918733,76.39731216540225,,332.6,38.19865608270113,,1330.4,152.7946243308045
385.511,1688.0,18.40289832245635,628.8,3.2165100347331204,72.16665300084445,,314.4,36.083326500422224,,1257.6,144.3333060016889
385.547,1710.6666666666667,1.8856180831641267,661.0666666666668,3.216209696872236,75.81716777940863,,330.5333333333334,37.90858388970432,,1322.1333333333337,151.63433555881727
385.582,1735.3333333333333,20.548046676563256,678.9333333333332,3.215917755496885,77.81371505151895,,339.4666666666666,38.90685752575948,,1357.8666666666663,155.6274301030379
385.618,1718.0,2.8284271247461903,667.5999999999999,3.215617528227417,76.46166702380381,,333.79999999999995,38.230833511901906,,1335.1999999999998,152.92333404760763
385.654,1721.3333333333333,16.35712552851373,663.3333333333333,3.2153173570091327,75.92027050710377,,331.66666666666663,37.96013525355188,,1326.6666666666665,151.84054101420753
385.69,1703.3333333333333,6.79869268479038,645.3333333333333,3.215017241826337,73.80887561233872,,322.66666666666663,36.90443780616936,,1290.6666666666665,147.61775122467745
385.726,1722.0,17.281975195754296,672.0,3.214717182663341,76.8055149826602,,336.0,38.4027574913301,,1344.0,153.6110299653204
385.761,1714.6666666666667,3.39934634239519,657.0666666666668,3.214425512169452,75.04809151103794,,328.5333333333334,37.52404575551897,,1314.1333333333337,150.09618302207588
385.797,1720.0,12.328828005937952,656.4000000000001,3.214125563443987,74.9199671984961,,328.20000000000005,37.45998359924805,,1312.8000000000002,149.8399343969922
385.833,1720.6666666666667,16.519348924485158,663.8666666666668,3.213825670691724,75.7196736680864,,331.9333333333334,37.8598368340432,,1327.7333333333336,151.4393473361728
385.869,1729.3333333333333,15.86050300449376,670.9333333333332,3.213525833896996,76.47265693273829,,335.4666666666666,38.236328466369145,,1341.8666666666663,152.94531386547658
385.904,1704.6666666666667,10.498677165349081,648.2666666666667,3.2132343795348066,73.83935184596346,,324.1333333333333,36.91967592298173,,1296.5333333333333,147.67870369192693
385.94,1712.0,11.430952132988164,656.8,3.212934653054879,74.75950488660595,,328.4,37.379752443302976,,1313.6,149.5190097732119
385.976,1724.0,12.754084313139327,667.2,3.2126349824859575,75.8906849720784,,333.6,37.9453424860392,,1334.4,151.7813699441568
386.012,1728.0,2.8284271247461903,672.4000000000001,3.2123353678123996,76.42921121732093,,336.20000000000005,38.21460560866046,,1344.8000000000002,152.85842243464185
386.047,1718.6666666666667,19.136933459209764,658.2666666666667,3.212044129341764,74.7723793448099,,329.1333333333333,37.38618967240495,,1316.5333333333333,149.5447586896198
386.083,1714.6666666666667,4.988876515698588,658.2666666666667,3.211744624860457,74.72064052934154,,329.1333333333333,37.36032026467077,,1316.5333333333333,149.44128105868307
386.119,1728.0,12.328828005937952,669.2,3.211445176228054,75.90914766985482,,334.6,37.95457383492741,,1338.4,151.81829533970964
386.155,1732.6666666666667,7.363574011458174,678.2666666666667,3.2111457834289343,76.88439342642023,,339.1333333333333,38.442196713210116,,1356.5333333333333,153.76878685284046
386.19,1732.0,14.236104336041748,682.8,3.2108547606100624,77.34623601203656,,341.4,38.67311800601828,,1365.6,154.6924720240731
386.226,1710.6666666666667,4.109609335312651,655.4666666666667,3.2105554778808263,74.19864346916967,,327.73333333333335,37.099321734584834,,1310.9333333333334,148.39728693833933
386.262,1733.3333333333333,4.988876515698588,680.5333333333333,3.210256250938482,76.98294387642744,,340.26666666666665,38.49147193821372,,1361.0666666666666,153.96588775285488
386.298,1738.0,5.887840577551898,675.5999999999999,3.2099570797674333,76.37207423788846,,337.79999999999995,38.18603711894423,,1351.1999999999998,152.7441484757769
386.333,1728.6666666666667,34.49959742116163,674.6666666666667,3.2096662723608906,76.21534870432866,,337.33333333333337,38.10767435216433,,1349.3333333333335,152.43069740865732
386.369,1712.6666666666667,10.498677165349081,659.0666666666668,3.2093672111375393,74.40164105985923,,329.5333333333334,37.200820529929615,,1318.1333333333337,148.80328211971846
386.405,1744.0,11.313708498984761,689.5999999999999,3.209068205639161,77.79478331343142,,344.79999999999995,38.89739165671571,,1379.1999999999998,155.58956662686285
386.441,1735.3333333333333,14.817407180595247,683.3333333333333,3.2087692558501817,77.0346224934385,,341.66666666666663,38.51731124671925,,1366.6666666666665,154.069244986877
386.476,1750.0,20.06655592438988,696.4000000000001,3.208478663616887,78.45500344098684,,348.20000000000005,39.22750172049342,,1392.8000000000002,156.9100068819737
386.512,1735.3333333333333,12.472191289246473,681.7333333333333,3.2081798236535994,76.7497005447123,,340.8666666666667,38.37485027235615,,1363.4666666666667,153.4994010894246
386.548,1740.0,2.8284271247461903,688.0,3.207881039353457,77.40178035394548,,344.0,38.70089017697274,,1376.0,154.80356070789097
386.584,1744.6666666666667,7.363574011458174,681.4666666666667,3.2075823107009085,76.61389741137748,,340.73333333333335,38.30694870568874,,1362.9333333333334,153.22779482275496
386.619,1744.6666666666667,13.59738536958076,690.2666666666667,3.207291933402135,77.55122443382052,,345.1333333333333,38.77561221691026,,1380.5333333333333,155.10244886764104
386.655,1728.0,11.430952132988164,672.4000000000001,3.2069933144534537,75.49184434162748,,336.20000000000005,37.74592217081374,,1344.8000000000002,150.98368868325497
386.691,1739.3333333333333,17.613126418163876,684.9333333333332,3.2066947511061805,76.84600262757486,,342.4666666666666,38.42300131378743,,1369.8666666666663,153.69200525514972
386.727,1730.6666666666667,4.109609335312651,680.2666666666667,3.2063962433447886,76.26985002433776,,340.1333333333333,38.13492501216888,,1360.5333333333333,152.5397000486755
386.762,1744.6666666666667,7.363574011458174,691.4666666666667,3.206106080742162,77.4736572319738,,345.73333333333335,38.7368286159869,,1382.9333333333334,154.9473144639476
386.798,1738.6666666666667,16.438437341250605,682.2666666666667,3.2058076825629915,76.39023250274974,,341.1333333333333,38.19511625137487,,1364.5333333333333,152.78046500549948
386.834,1758.6666666666667,29.408993333483703,707.0666666666668,3.2055093399235846,79.11247764954007,,353.5333333333334,39.556238824770034,,1414.1333333333337,158.22495529908014
386.87,1736.6666666666667,22.23110933404409,680.2666666666667,3.205211052808437,76.06149049990293,,340.1333333333333,38.030745249951465,,1360.5333333333333,152.12298099980586
386.905,1743.3333333333333,16.99673171197595,689.3333333333333,3.204921104663936,77.02368903904956,,344.66666666666663,38.51184451952478,,1378.6666666666665,154.04737807809911
386.941,1739.3333333333333,22.528993664954402,680.5333333333333,3.2046229270095443,75.98810306619092,,340.26666666666665,37.99405153309546,,1361.0666666666666,151.97620613238183
386.977,1751.3333333333333,15.173075568988056,696.9333333333332,3.2043248048333624,77.76580591615775,,348.4666666666666,38.88290295807887,,1393.8666666666663,155.5316118323155
387.013,1748.6666666666667,6.182412330330469,695.0666666666668,3.204026738119908,77.5041960930052,,347.5333333333334,38.7520980465026,,1390.1333333333337,155.0083921860104
387.048,1757.3333333333333,0.9428090415820634,702.9333333333332,3.203737004195862,78.32899866732251,,351.4666666666666,39.164499333661254,,1405.8666666666663,156.65799733464502
387.084,1732.0,26.8824602048746,678.0,3.2034390468218783,75.49872039575844,,339.0,37.74936019787922,,1356.0,150.99744079151688
387.12,1765.3333333333333,18.571184369578827,710.1333333333332,3.2031411448646416,79.02260290915923,,355.0666666666666,39.511301454579616,,1420.2666666666664,158.04520581831846
387.156,1757.3333333333333,9.568466729604882,693.3333333333333,3.202843298308692,77.1001319721368,,346.66666666666663,38.5500659860684,,1386.6666666666665,154.2002639442736
387.191,1758.0,17.663521732655695,700.8,3.2025537783677827,77.87841487203123,,350.4,38.939207436015614,,1401.6,155.75682974406246
387.227,1754.6666666666667,13.199326582148887,700.2666666666667,3.202256041030197,77.76572403587606,,350.1333333333333,38.88286201793803,,1400.5333333333333,155.53144807175212
387.263,1764.6666666666667,17.613126418163876,711.0666666666668,3.201958359047986,78.91088533343566,,355.5333333333334,39.45544266671783,,1422.1333333333337,157.82177066687132
387.298,1769.3333333333333,2.494438257849294,716.9333333333332,3.201668999065319,79.50886468982469,,358.4666666666666,39.754432344912345,,1433.8666666666663,159.01772937964938
387.334,1746.6666666666667,11.115554667022044,691.4666666666667,3.2013714262109705,76.63197247877314,,345.73333333333335,38.31598623938657,,1382.9333333333334,153.26394495754627
387.37,1753.3333333333333,20.677416559027762,695.3333333333333,3.201073908666133,77.00764723730718,,347.66666666666663,38.50382361865359,,1390.6666666666665,154.01529447461436
387.406,1744.6666666666667,25.315783394730033,691.0666666666668,3.2007764464153885,76.48264088420913,,345.5333333333334,38.241320442104566,,1382.1333333333337,152.96528176841827
387.441,1762.6666666666667,18.78533707147383,705.4666666666667,3.200487300001807,78.02430301347758,,352.73333333333335,39.01215150673879,,1410.9333333333334,156.04860602695516
387.477,1753.3333333333333,10.873004286866726,703.3333333333333,3.2001899467581305,77.73504795072814,,351.66666666666663,38.86752397536407,,1406.6666666666665,155.4700959014563
387.513,1744.0,6.531972647421808,687.5999999999999,3.1998926487627513,75.94407256129193,,343.79999999999995,37.972036280645966,,1375.1999999999998,151.88814512258386
387.549,1743.3333333333333,11.469767022723502,690.1333333333332,3.199595406000274,76.17166306335635,,345.0666666666666,38.085831531678174,,1380.2666666666664,152.3433261267127
387.584,1766.0,5.887840577551898,708.8,3.1993064729194187,78.1798617358467,,354.4,39.08993086792335,,1417.6,156.3597234716934
387.62,1764.6666666666667,12.472191289246473,709.8666666666668,3.199009339043393,78.24390860796022,,354.9333333333334,39.12195430398011,,1419.7333333333336,156.48781721592044
387.656,1774.6666666666667,8.055363982396381,722.6666666666667,3.198712260354541,79.60024700946579,,361.33333333333337,39.800123504732895,,1445.3333333333335,159.20049401893158
387.691,1796.6666666666667,27.438820836342238,745.8666666666668,3.198423486745888,82.10102145127972,,372.9333333333334,41.05051072563986,,1491.7333333333336,164.20204290255944
